1-byte character code	<C><F><I><N><Q>@1-byte character code<br />- (Tech) mã ký tự 1 bai</Q></N></I></F></C>
account	<C><F><I><N><Q>@account /ə'kaunt/<br />*  danh từ<br />- sự tính toán<br />=to cast account+ tính toán<br />- sự kế toán; sổ sách, kế toán<br />=to keep accounts+ giữ sổ sách kế toán<br />=profit and loss account+ mục tính lỗ lãi<br />- bản kê khai; bản thanh toán tiền, bản ghi những món tiền phải trả<br />=account of expenses+ bản kê khai các khoảng chi tiêu<br />=to make out an account of articles+ làm bản kê khai mặt hàng<br />=to send in an account with the goods+ gửi hàng kèm theo hoá đơn thanh toán tiền<br />- sự thanh toán<br />=to render (settle) an account+ thanh toán một khoản tiền (một món nợ)<br />- sự trả dần, sự trả làm nhiều kỳ<br />=to pay a sum on account+ trả dần một số tiền<br />=sale for the account+ bán trả dần<br />- tài khoản, số tiền gửi<br />=to have an account in the bank+ có tiền gửi ngân hàng<br />=account current+ số tiền hiện gửi<br />- lợi, lợi ích<br />=to turn something to account+ sử dụng cái gì làm cho có lợi, lợi dụng cái gì<br />=to find one's in...+ tìm thấy điều lợi ở...; được hưởng lợi ở...<br />- lý do, nguyên nhân, sự giải thích<br />=to give an account of something+ giải thích cái gì<br />=on no account+ không vì một lý do gì<br />=on account of+ vì<br />- báo cáo, bài tường thuật; sự tường thuật, sự miêu tả<br />=to give an account of something+ thuật lại chuyện gì<br />=a detailed account of a football match+ bài tường thuật chi tiết về một trận bóng đá<br />- sự đánh giá, sự chú ý, sự lưu tâm<br />=to take into account+ để ý tới, lưu tâm tới, đếm xỉa tới<br />=to make little account of+ coi thường, không kể đến, không đếm xỉa đến, đánh giá thấp<br />- tầm quan trọng, giá trị<br />=of much account+ đáng kể<br />=of small account+ không có gì đáng kể lắm<br />!according to all accounts<br />- theo sự đánh giá chung, theo ý kiến chung<br />!to balance the accounts<br />- (xem) balance<br />!by all accounts<br />- (như) according to all accounts<br />!to be called (to go) to one's account<br />- (xem) go<br />!to call (bring) to account<br />- bắt phải báo cáo sổ sách, bắt phải báo cáo mọi khoản thu chi; bắt phải giải thích (về cái gì...)<br />!to cast up accounts<br />-(đùa cợt); (thông tục) nôn mửa<br />!to cook (doctor) an account<br />- giả mạo sổ sách (kế toán); bịa ra một khoản, kê khai giả mạo một khoản<br />!to demand an account<br />- đòi báo cáo sổ sách; bắt phải giải thích (việc gì...)<br />!to give a good account of oneself<br />- gây được tiếng tốt cho mình; (thể dục,thể thao) thắng lợi, đạt được kết quả tốt<br />!the great account<br />- (tôn giáo) ngày tận thế<br />!to hand in one's accounts<br />- (từ Mỹ,nghĩa Mỹ) thoát nợ đời; chết<br />!to hold of much account<br />- đánh giá cao, coi trọng<br />!to lay [one's] account for (on, with) something<br />- mong đợi ở cái gì; hy vọng ở cái gì<br />!to leave out of account<br />- không quan tâm đến, không để ý đến, không đếm xỉa đến<br />!on one's own account<br />- vì mình, vì lợi ích của mình, vì mục đích của mình<br />- tự mình phải gánh lấy mọi sự xảy ra<br />!on somebody's account<br />- vì ai<br />!to settle (square, balance) accounts with somebody<br />- thanh toán với ai<br />- trả thù ai, thanh toán mối thù với ai<br />*  ngoại động từ<br />- coi, coi như, coi là, cho là<br />=to be accounted incocent+ được coi là vô tội<br />*  nội động từ<br />- (+ for) giải thích (cho)<br />=this accounts for his behaviour+ điều đó giải thích thái độ đối xử của hắn<br />- giải thích (việc sử dụng, thanh toán, tính toán tiền nong)<br />=has that sum been accounted for?+ số tiền đó đã được giải thích là đem sử dụng vào việc gì chưa?<br />- (thể dục,thể thao) bắn được, hạ được<br />=he alone accounted for a score of pheasants+ mình hắn cũng đã bắn được hai mươi con gà lôi<br /><br />@account<br />- (Tech) tài khoản, chương mục; kế toán; khách hàng; tính toán (đ); tính đến, kể đến (đ)<br /><br />@account<br />- kể đến, tính đến</Q></N></I></F></C>
account card	<C><F><I><N><Q>@account card<br />- (Tech) thẻ chương mục</Q></N></I></F></C>
account data	<C><F><I><N><Q>@account data<br />- (Tech) dữ kiện kế toán, số liệu kế toán</Q></N></I></F></C>
account-holder	<C><F><I><N><Q>@account-holder<br />* danh từ<br />- người nắm giữ tài khoản; chủ tài khoản</Q></N></I></F></C>
account level security	<C><F><I><N><Q>@account level security<br />- (Tech) an toàn mức kế toán</Q></N></I></F></C>
account name	<C><F><I><N><Q>@account name<br />- (Tech) tên chương mục, tên tài khoản</Q></N></I></F></C>
account number	<C><F><I><N><Q>@account number<br />- (Tech) số chương mục, số tài khoản</Q></N></I></F></C>
accountability	<C><F><I><N><Q>@accountability /ə,kauntə'biliti/<br />*  danh từ<br />- trách nhiệm, trách nhiệm phải giải thích<br /><br />@accountability<br />- (Tech) tính chất khả tính</Q></N></I></F></C>
accountable	<C><F><I><N><Q>@accountable /ə'kauntəbl/<br />*  tính từ<br />- chịu trách nhiệm, có trách nhiệm phải giải thích<br />=to be accountable to somebody+ chịu trách nhiệm trước ai<br />=to be accountable for something+ chịu trách nhiệm về cái gì<br />- có thể nói rõ được, có thể giải thích được</Q></N></I></F></C>
accountable time	<C><F><I><N><Q>@accountable time<br />- (Tech) thời gian đắc dụng (máy điện toán)</Q></N></I></F></C>
accountableness	<C><F><I><N><Q>@accountableness<br />- xem accountable</Q></N></I></F></C>
accountably	<C><F><I><N><Q>@accountably<br />- xem accountable</Q></N></I></F></C>
accountancies	<C><F><I><N><Q>@accountancy /ə'kauntənsi/<br />*  danh từ<br />- nghề kế toán</Q></N></I></F></C>
accountancy	<C><F><I><N><Q>@accountancy /ə'kauntənsi/<br />*  danh từ<br />- nghề kế toán</Q></N></I></F></C>
accountant	<C><F><I><N><Q>@accountant /ə'kauntənt/<br />*  danh từ<br />- nhân viên kế toán, người giữ sổ sách kế toán<br />- (pháp lý) người có trách nhiệm báo cáo về sổ sách kế toán; người bị can về một vụ tiền nong kế toán</Q></N></I></F></C>
accountants	<C><F><I><N><Q>@accountant /ə'kauntənt/<br />*  danh từ<br />- nhân viên kế toán, người giữ sổ sách kế toán<br />- (pháp lý) người có trách nhiệm báo cáo về sổ sách kế toán; người bị can về một vụ tiền nong kế toán</Q></N></I></F></C>
accountantship	<C><F><I><N><Q>@accountantship /ə'kauntəntʃip/<br />*  danh từ<br />- chức kế toán</Q></N></I></F></C>
accounted	<C><F><I><N><Q>@Account<br />- (Econ) Tài khoản.<br />+ 1.Một ghi chép giao dịch giữa hai bên giao dịch có thể là hai bộ phận của một doanh nghiệp và là yếu tố cơ bản trong tất cả các hệ thống giao dịch kinh doanh. 2.Các giai đoạn, thường là hai tuần, theo đó năm kinh doanh của SỞ CHỨNG KHOÁN LONDON được chia ra và qua các giai đoạn này, việc thanh toán các giao dịch trừ giao dịch chứng khoán viền vàng được tiến hành.</Q></N></I></F></C><C><F><I><N><Q>@account /ə'kaunt/<br />*  danh từ<br />- sự tính toán<br />=to cast account+ tính toán<br />- sự kế toán; sổ sách, kế toán<br />=to keep accounts+ giữ sổ sách kế toán<br />=profit and loss account+ mục tính lỗ lãi<br />- bản kê khai; bản thanh toán tiền, bản ghi những món tiền phải trả<br />=account of expenses+ bản kê khai các khoảng chi tiêu<br />=to make out an account of articles+ làm bản kê khai mặt hàng<br />=to send in an account with the goods+ gửi hàng kèm theo hoá đơn thanh toán tiền<br />- sự thanh toán<br />=to render (settle) an account+ thanh toán một khoản tiền (một món nợ)<br />- sự trả dần, sự trả làm nhiều kỳ<br />=to pay a sum on account+ trả dần một số tiền<br />=sale for the account+ bán trả dần<br />- tài khoản, số tiền gửi<br />=to have an account in the bank+ có tiền gửi ngân hàng<br />=account current+ số tiền hiện gửi<br />- lợi, lợi ích<br />=to turn something to account+ sử dụng cái gì làm cho có lợi, lợi dụng cái gì<br />=to find one's in...+ tìm thấy điều lợi ở...; được hưởng lợi ở...<br />- lý do, nguyên nhân, sự giải thích<br />=to give an account of something+ giải thích cái gì<br />=on no account+ không vì một lý do gì<br />=on account of+ vì<br />- báo cáo, bài tường thuật; sự tường thuật, sự miêu tả<br />=to give an account of something+ thuật lại chuyện gì<br />=a detailed account of a football match+ bài tường thuật chi tiết về một trận bóng đá<br />- sự đánh giá, sự chú ý, sự lưu tâm<br />=to take into account+ để ý tới, lưu tâm tới, đếm xỉa tới<br />=to make little account of+ coi thường, không kể đến, không đếm xỉa đến, đánh giá thấp<br />- tầm quan trọng, giá trị<br />=of much account+ đáng kể<br />=of small account+ không có gì đáng kể lắm<br />!according to all accounts<br />- theo sự đánh giá chung, theo ý kiến chung<br />!to balance the accounts<br />- (xem) balance<br />!by all accounts<br />- (như) according to all accounts<br />!to be called (to go) to one's account<br />- (xem) go<br />!to call (bring) to account<br />- bắt phải báo cáo sổ sách, bắt phải báo cáo mọi khoản thu chi; bắt phải giải thích (về cái gì...)<br />!to cast up accounts<br />-(đùa cợt); (thông tục) nôn mửa<br />!to cook (doctor) an account<br />- giả mạo sổ sách (kế toán); bịa ra một khoản, kê khai giả mạo một khoản<br />!to demand an account<br />- đòi báo cáo sổ sách; b
ắt phải giải thích (việc gì...)<br />!to give a good account of oneself<br />- gây được tiếng tốt cho mình; (thể dục,thể thao) thắng lợi, đạt được kết quả tốt<br />!the great account<br />- (tôn giáo) ngày tận thế<br />!to hand in one's accounts<br />- (từ Mỹ,nghĩa Mỹ) thoát nợ đời; chết<br />!to hold of much account<br />- đánh giá cao, coi trọng<br />!to lay [one's] account for (on, with) something<br />- mong đợi ở cái gì; hy vọng ở cái gì<br />!to leave out of account<br />- không quan tâm đến, không để ý đến, không đếm xỉa đến<br />!on one's own account<br />- vì mình, vì lợi ích của mình, vì mục đích của mình<br />- tự mình phải gánh lấy mọi sự xảy ra<br />!on somebody's account<br />- vì ai<br />!to settle (square, balance) accounts with somebody<br />- thanh toán với ai<br />- trả thù ai, thanh toán mối thù với ai<br />*  ngoại động từ<br />- coi, coi như, coi là, cho là<br />=to be accounted incocent+ được coi là vô tội<br />*  nội động từ<br />- (+ for) giải thích (cho)<br />=this accounts for his behaviour+ điều đó giải thích thái độ đối xử của hắn<br />- giải thích (việc sử dụng, thanh toán, tính toán tiền nong)<br />=has that sum been accounted for?+ số tiền đó đã được giải thích là đem sử dụng vào việc gì chưa?<br />- (thể dục,thể thao) bắn được, hạ được<br />=he alone accounted for a score of pheasants+ mình hắn cũng đã bắn được hai mươi con gà lôi<br /><br />@account<br />- (Tech) tài khoản, chương mục; kế toán; khách hàng; tính toán (đ); tính đến, kể đến (đ)<br /><br />@account<br />- kể đến, tính đến</Q></N></I></F></C>
accounting	<C><F><I><N><Q>@accounting /ə'kauntiɳ/<br />*  danh từ<br />- sự thanh toán, sự tính toán (tiền nong, sổ sách)<br />- sự giải thích<br />=there is no accounting for his behavious+ không thể nào giải thích được thái độ đối sử của hắn<br /><br />@accounting<br />- (Tech) kế toán; quyết toán, thanh toán; tính tiền</Q></N></I></F></C><C><F><I><N><Q>@Account<br />- (Econ) Tài khoản.<br />+ 1.Một ghi chép giao dịch giữa hai bên giao dịch có thể là hai bộ phận của một doanh nghiệp và là yếu tố cơ bản trong tất cả các hệ thống giao dịch kinh doanh. 2.Các giai đoạn, thường là hai tuần, theo đó năm kinh doanh của SỞ CHỨNG KHOÁN LONDON được chia ra và qua các giai đoạn này, việc thanh toán các giao dịch trừ giao dịch chứng khoán viền vàng được tiến hành.</Q></N></I></F></C><C><F><I><N><Q>@account /ə'kaunt/<br />*  danh từ<br />- sự tính toán<br />=to cast account+ tính toán<br />- sự kế toán; sổ sách, kế toán<br />=to keep accounts+ giữ sổ sách kế toán<br />=profit and loss account+ mục tính lỗ lãi<br />- bản kê khai; bản thanh toán tiền, bản ghi những món tiền phải trả<br />=account of expenses+ bản kê khai các khoảng chi tiêu<br />=to make out an account of articles+ làm bản kê khai mặt hàng<br />=to send in an account with the goods+ gửi hàng kèm theo hoá đơn thanh toán tiền<br />- sự thanh toán<br />=to render (settle) an account+ thanh toán một khoản tiền (một món nợ)<br />- sự trả dần, sự trả làm nhiều kỳ<br />=to pay a sum on account+ trả dần một số tiền<br />=sale for the account+ bán trả dần<br />- tài khoản, số tiền gửi<br />=to have an account in the bank+ có tiền gửi ngân hàng<br />=account current+ số tiền hiện gửi<br />- lợi, lợi ích<br />=to turn something to account+ sử dụng cái gì làm cho có lợi, lợi dụng cái gì<br />=to find one's in...+ tìm thấy điều lợi ở...; được hưởng lợi ở...<br />- lý do, nguyên nhân, sự giải thích<br />=to give an account of something+ giải thích cái gì<br />=on no account+ không vì một lý do gì<br />=on account of+ vì<br />- báo cáo, bài tường thuật; sự tường thuật, sự miêu tả<br />=to give an account of something+ thuật lại chuyện gì<br />=a detailed account of a football match+ bài tường thuật chi tiết về một trận bóng đá<br />- sự đánh giá, sự chú ý, sự lưu tâm<br />=to take into account+ để ý tới, lưu tâm tới, đếm xỉa tới<br />=to make little account of+ coi thường, không kể đến, không đếm xỉa đến, đánh giá thấp<br />- tầm quan trọng, giá trị<br />=of much account+ đáng kể<br />=of small account+ không có gì đáng kể lắm<br />!according to all accounts<br />- theo sự đánh giá chung, theo ý kiến chung<br />!to balance the accounts<br />- (xem) balance<br />!by all accounts<br />- (như) according to all accounts<br />!to be called (to go) to one's account<br />- (xem) go<br />!to call (bring) to account<br />- bắt phải báo cáo sổ sách, bắt phải báo cáo mọi khoản thu chi; bắt phải giải thích (về cái gì...)<br />!to cast up accounts<br />-(đùa cợt); (thông tục) nôn mửa<br />!to cook (doctor) an account<br />- giả mạo sổ sách (kế toán); bịa ra một khoản, kê khai giả mạo một khoản<br />!to demand an account<br />- đòi báo cáo sổ sách; bắt phải giải thích (việc gì...)<br />!to give a good account of oneself<br />- gây được tiếng tốt cho mình; (thể dục,thể thao) thắng lợi, đạt được kết quả tốt<br />!the great account<br />- (tôn giáo) ngày tận thế<br />!to hand in one's accounts<br />- (từ Mỹ,nghĩa Mỹ) thoát nợ đời; chết<br />!to hold of much account<br />- đánh giá cao, coi trọng<br />!to lay [one's] account for (on, with) something<br />- mong đợi ở cái gì; hy vọng ở cái gì<br />!to leave out of account<br />- không quan tâm đến, không để ý đến, không đếm xỉa đến<br />!on one's own account<br />- vì mình, vì lợi ích của mình, vì mục đích của mình<br />- tự mình phải gánh lấy mọi sự xảy ra<br />!on somebody's account<br />- vì ai<br />!to settle (square, balance) accounts with somebody<br />- thanh toán với ai<br />- trả thù ai, thanh toán mối thù với ai<br />*  ngoại động từ<br />- coi, coi như, coi là, cho là<br />=to be accounted incocent+ được coi là vô tội<br />*  nội động từ<br />- (+ for) giải thích (cho)<br />=this accounts for his behaviour+ điều đó giải thích thái độ đối xử của hắn<br />- giải thích (việc sử dụng, thanh toán, tính toán tiền nong)<br />=has that sum been accounted for?+ số tiền đó đã được giải thích là đem sử dụng vào việc gì chưa?<br />- (thể dục,thể thao) bắn được, hạ được<br />=he alone accounted for a score of pheasants+ mình hắn cũng đã bắn được hai mươi con gà lôi<br /><br />@account<br />- (Tech) tài khoản, chương mục; kế toán; khách hàng; tính toán (đ); tính đến, kể đến (đ)<br /><br />@account<br />- kể đến, tính đến</Q></N></I></F></C>
